"","geneNames","geneCounts","NC"
"6609","group_5570",0,0
"6610","group_5571",0,0
"6611","group_5572",0,0
"6612","group_5574",0,0
"6613","group_5575",0,0
"6614","group_5576",0,0
"6615","group_5577",0,0
"6616","group_5578",0,0
"6617","group_5579",0,0
"6618","group_5580",0,0
"6619","group_5581",0,0
"6620","group_5582",0,0
"6621","group_5583",0,0
"6622","group_5584",0,0
"6623","group_5585",0,0
"6624","group_5586",0,0
"6625","group_5587",0,0
"6626","group_5588",0,0
"6627","group_5589",0,0
"6628","group_5590",0,0
"6629","group_5591",0,0
"6630","pksJ_2",0,0
"6631","group_5593",0,0
"6632","group_5594",0,0
"6633","group_5595",0,0
"6634","group_5596",0,0
"6635","group_5597",0,0
"6636","group_5598",0,0
"6637","group_5599",0,0
"6638","group_5600",0,0
"6639","group_5601",0,0
"6640","group_5602",0,0
"6641","group_5603",0,0
"6642","group_5604",0,0
"6643","group_5605",0,0
"6644","group_5606",0,0
"6645","group_5607",0,0
"6646","hipA_3",0,0
"6647","group_5609",0,0
"6648","group_5610",0,0
"6649","group_5611",0,0
"6650","group_5612",0,0
"6651","group_5613",0,0
"6652","group_5614",0,0
"6653","group_5615",0,0
"6654","group_5616",0,0
"6655","group_5617",0,0
"6656","teaD",0,0
"6657","group_5619",0,0
"6658","aacA4",0,0
"6659","group_5621",0,0
"6660","group_5622",0,0
"6661","group_5623",0,0
"6662","group_5624",0,0
"6663","group_5625",0,0
"6664","group_5626",0,0
"6665","group_5627",0,0
"6666","secA_2",0,0
"6667","group_5629",0,0
"6668","group_5630",0,0
"6669","group_5631",0,0
"6670","group_5632",0,0
"6671","group_5633",0,0
"6672","group_5634",0,0
"6673","group_5635",0,0
"6674","group_5636",0,0
"6675","group_5637",0,0
"6676","sidD",0,0
"6677","group_5639",0,0
"6678","group_5640",0,0
"6679","group_5641",0,0
"6680","group_5642",0,0
"6681","group_5643",0,0
"6682","group_5644",0,0
"6683","group_5645",0,0
"6684","group_5646",0,0
"6685","group_5647",0,0
"6686","group_5648",0,0
"6687","group_5649",0,0
"6688","group_5650",0,0
"6689","pknB",0,0
"6690","group_5652",0,0
"6691","group_5653",0,0
"6692","group_5654",0,0
"6693","group_5655",0,0
"6694","group_5656",0,0
"6695","group_5657",0,0
"6696","group_5658",0,0
"6697","group_5659",0,0
"6698","group_5660",0,0
"6699","group_5661",0,0
"6700","group_5662",0,0
"6701","group_5663",0,0
"6702","group_5664",0,0
"6703","rhlE_2",0,0
"6704","group_5666",0,0
"6705","group_5667",0,0
"6706","group_5668",0,0
"6707","group_5669",0,0
"6708","group_5670",0,0
"6709","group_5671",0,0
"6710","group_5672",0,0
"6711","group_5673",0,0
"6712","group_5674",0,0
"6713","group_5675",0,0
"6714","group_5676",0,0
"6715","group_5677",0,0
"6716","group_5678",0,0
"6717","group_5679",0,0
"6718","nnrE_1",0,0
"6719","group_5682",0,0
"6720","group_5683",0,0
"6721","group_5684",0,0
"6722","group_5685",0,0
"6723","group_5686",0,0
"6724","group_5687",0,0
"6725","group_5688",0,0
"6726","group_5689",0,0
"6727","group_5690",0,0
"6728","group_5691",0,0
"6729","group_5692",0,0
"6730","group_5693",0,0
"6731","group_5694",0,0
"6732","group_5695",0,0
"6733","higB-2",0,0
"6734","group_5697",0,0
"6735","group_5698",0,0
"6736","group_5699",0,0
"6737","group_57",1,0
"6738","group_5700",0,0
"6739","group_5701",0,0
"6740","group_5702",0,0
"6741","group_5703",0,0
"6742","group_5704",0,0
"6743","group_5705",0,0
"6744","group_5706",0,0
"6745","group_5707",0,0
"6746","group_5708",0,0
"6747","group_5709",0,0
"6748","group_5710",0,0
"6749","rfaF",0,0
"6750","group_5712",0,0
"6751","group_5713",0,0
"6752","group_5714",0,0
"6753","group_5715",0,0
"6754","group_5716",0,0
"6755","group_5717",0,0
"6756","group_5718",0,0
"6757","group_5719",0,0
"6758","group_5720",0,0
"6759","group_5721",0,0
"6760","group_5722",0,0
"6761","group_5723",0,0
"6762","group_5724",0,0
"6763","group_5725",0,0
"6764","group_5726",0,0
"6765","group_5727",0,0
"6766","group_5728",0,0
"6767","group_5729",0,0
"6768","group_5730",0,0
"6769","group_5731",0,0
"6770","group_5732",0,0
"6771","group_5733",0,0
"6772","clsA",0,0
"6773","group_5735",0,0
"6774","group_5736",0,0
"6775","group_5737",0,0
"6776","group_5738",0,0
"6777","group_5739",0,0
"6778","ydiO",0,0
"6779","group_5741",0,0
"6780","group_5742",0,0
"6781","group_5743",0,0
"6782","group_5744",0,0
"6783","group_5745",0,0
"6784","group_5746",0,0
"6785","group_5747",0,0
"6786","group_5748",0,0
"6787","group_5749",0,0
"6788","group_5750",0,0
"6789","group_5751",0,0
"6790","group_5752",0,0
"6791","tnpR",0,0
"6792","group_5754",0,0
"6793","group_5755",0,0
"6794","group_5756",0,0
"6795","group_5757",0,0
"6796","group_5758",0,0
"6797","group_5759",0,0
"6798","group_5760",0,0
"6799","group_5761",0,0
"6800","group_5762",0,0
"6801","group_5763",0,0
"6802","group_5764",0,0
"6803","group_5765",0,0
"6804","group_5766",0,0
"6805","group_5769",0,0
"6806","group_5770",0,0
"6807","group_5771",0,0
"6808","group_5772",0,0
"6809","group_5773",0,0
"6810","group_5774",0,0
"6811","group_5775",0,0
"6812","group_5776",0,0
"6813","group_5777",0,0
"6814","group_5778",0,0
"6815","group_5779",0,0
"6816","group_5780",0,0
"6817","group_5781",0,0
"6818","group_5782",0,0
"6819","atm1_1",0,0
"6820","atm1_2",0,0
"6821","dkgA",0,0
"6822","group_5786",0,0
"6823","group_5787",0,0
"6824","mazG_1",0,0
"6825","group_5789",0,0
"6826","ltrA_2",0,0
"6827","group_5791",0,0
"6828","group_5792",0,0
"6829","group_5793",0,0
"6830","dam_1",0,0
"6831","group_5795",0,0
"6832","group_5796",0,0
"6833","group_5797",0,0
"6834","group_5798",0,0
"6835","group_5799",0,0
"6836","group_5800",0,0
"6837","group_5801",0,0
"6838","group_5802",0,0
"6839","group_5803",0,0
"6840","group_5804",0,0
"6841","group_5805",0,0
"6842","group_5806",0,0
"6843","group_5807",0,0
"6844","group_5808",0,0
"6845","group_5809",0,0
"6846","group_5810",0,0
"6847","group_5811",0,0
"6848","group_5812",0,0
"6849","group_5813",0,0
"6850","group_5814",0,0
"6851","group_5815",0,0
"6852","group_5816",0,0
"6853","group_5817",0,0
"6854","group_5818",0,0
"6855","group_5819",0,0
"6856","group_5820",0,0
"6857","msrA_2",0,0
"6858","group_5822",0,0
"6859","group_5823",0,0
"6860","msrB_1",0,0
"6861","ynjF_2",0,0
"6862","pdhD",0,0
"6863","group_5827",0,0
"6864","group_5828",0,0
"6865","group_5829",0,0
"6866","group_5830",0,0
"6867","group_5831",0,0
"6868","group_5832",0,0
"6869","group_5833",0,0
"6870","group_5834",0,0
"6871","group_5835",0,0
"6872","msrAB",0,0
"6873","group_5837",0,0
"6874","group_5838",0,0
"6875","group_5839",0,0
"6876","group_5840",0,0
"6877","group_5841",0,0
"6878","group_5842",0,0
"6879","group_5843",0,0
"6880","group_5844",0,0
"6881","group_5845",0,0
"6882","group_5846",0,0
"6883","group_5847",0,0
"6884","group_5848",0,0
"6885","group_5849",0,0
"6886","group_5850",0,0
"6887","group_5851",0,0
"6888","group_5853",0,0
"6889","group_5854",0,0
"6890","group_5855",0,0
"6891","group_5856",0,0
"6892","group_5857",0,0
"6893","group_5858",0,0
"6894","group_5859",0,0
"6895","group_5860",0,0
"6896","cho",0,0
"6897","group_5862",0,0
"6898","group_5863",0,0
"6899","group_5864",0,0
"6900","tycC_3",0,0
"6901","group_5866",0,0
"6902","group_5867",0,0
"6903","group_5868",0,0
"6904","group_5869",0,0
"6905","group_5870",0,0
"6906","group_5871",0,0
"6907","group_5872",0,0
"6908","group_5873",0,0
"6909","group_5874",0,0
"6910","moeZ_1",0,0
"6911","group_5876",0,0
"6912","group_5877",0,0
"6913","group_5878",0,0
"6914","group_5879",0,0
"6915","group_5880",0,0
"6916","group_5881",0,0
"6917","group_5882",0,0
"6918","group_5883",0,0
"6919","group_5884",0,0
"6920","group_5885",0,0
"6921","group_5887",0,0
"6922","group_5888",0,0
"6923","group_5889",0,0
"6924","group_5890",0,0
"6925","group_5891",0,0
"6926","group_5892",0,0
"6927","group_5893",0,0
"6928","group_5894",0,0
"6929","group_5895",0,0
"6930","group_5896",0,0
"6931","group_5897",0,0
"6932","group_5898",0,0
"6933","group_59",1,0
"6934","group_6",0,0
"6935","group_62",1,0
"6936","group_64",0,0
"6937","group_662",1,0
"6938","group_7",0,0
"6939","group_72",0,0
"6940","group_73",0,0
"6941","group_741",1,0
"6942","group_742",1,0
"6943","group_743",1,0
"6944","group_78",1,0
"6945","group_79",0,0
"6946","group_796",0,0
"6947","group_82",1,0
"6948","yfhM_2",1,0
"6949","kaiC_2",0,0
"6950","group_87",1,0
"6951","group_891",0,0
"6952","group_893",0,0
"6953","group_894",0,0
"6954","group_9",0,0
"6955","group_904",0,0
"6956","nqrF",0,0
"6957","group_934",1,0
"6958","group_935",1,0
"6959","mcpB",0,0
"6960","group_942",0,0
"6961","group_943",0,0
"6962","group_957",0,0
"6963","virD4_2",1,0
"6964","group_988",0,0
"6965","group_992",1,0
"6966","group_999",0,0
